sample_fp	plate	cycle	well	tile	channel
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_73_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	73	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_73_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	73	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_73_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	73	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_74_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	74	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_74_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	74	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_74_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	74	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_74_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	74	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_74_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	74	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_75_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	75	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_75_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	75	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_75_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	75	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_75_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	75	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_75_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	75	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_76_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	76	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_76_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	76	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_76_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	76	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_76_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	76	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_76_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	76	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_77_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	77	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_77_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	77	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_77_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	77	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_77_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	77	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_77_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	77	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_78_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	78	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_78_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	78	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_78_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	78	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_78_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	78	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_78_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	78	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_79_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	79	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_79_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	79	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_79_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	79	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_79_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	79	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_79_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	79	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_80_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	80	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_80_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	80	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_80_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	80	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_80_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	80	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_80_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	80	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_81_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	81	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_81_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	81	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_81_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	81	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_81_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	81	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_81_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	81	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_82_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	82	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_82_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	82	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_82_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	82	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_82_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	82	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_82_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	82	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_83_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	83	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_83_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	83	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_83_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	83	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_83_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	83	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_83_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	83	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_84_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	84	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_84_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	84	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_84_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	84	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_84_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	84	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_84_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	84	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_85_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	85	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_85_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	85	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_85_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	85	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_85_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	85	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_85_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	85	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_86_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	86	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_86_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	86	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_86_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	86	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_86_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	86	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_86_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	86	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_87_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	87	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_87_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	87	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_87_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	87	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_87_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	87	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_87_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	87	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_88_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	88	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_88_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	88	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_88_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	88	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_88_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	88	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_88_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	88	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_89_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	89	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_89_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	89	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_89_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	89	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_89_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	89	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_89_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	89	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_90_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	90	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_90_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	90	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_90_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	90	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_90_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	90	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_90_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	90	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_91_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	91	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_91_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	91	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_91_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	91	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_91_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	91	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_91_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	91	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_92_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	92	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_92_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	92	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_92_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	92	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_92_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	92	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_92_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	92	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_93_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	93	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_93_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	93	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_93_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	93	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_93_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	93	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_93_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	93	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_94_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	94	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_94_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	94	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_94_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	94	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_94_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	94	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_94_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	94	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_95_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	95	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_95_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	95	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_95_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	95	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_95_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	95	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_95_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	95	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_96_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	96	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_96_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	96	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_96_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	96	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_96_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	96	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_96_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	96	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_97_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	97	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_97_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	97	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_97_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	97	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_97_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	97	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_97_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	97	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_98_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	98	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_98_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	98	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_98_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	98	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_98_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	98	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_98_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	98	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_99_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	99	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_99_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	99	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_99_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	99	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_99_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	99	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_99_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	99	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_100_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	100	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_100_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	100	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_100_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	100	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_100_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	100	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_100_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	100	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_101_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	101	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_101_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	101	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_101_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	101	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_101_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	101	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_101_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	101	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_102_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	102	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_102_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	102	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_102_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	102	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_102_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	102	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_102_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	102	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_103_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	103	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_103_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	103	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_103_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	103	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_103_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	103	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_103_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	103	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_104_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	104	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_104_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	104	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_104_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	104	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_104_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	104	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_104_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	104	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_105_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	105	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_105_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	105	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_105_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	105	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_105_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	105	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_105_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	105	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_106_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	106	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_106_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	106	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_106_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	106	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_106_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	106	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_106_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	106	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_107_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	107	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_107_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	107	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_107_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	107	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_107_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	107	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_107_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	107	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_108_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	108	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_108_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	108	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_108_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	108	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_108_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	108	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_108_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	108	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_109_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	109	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_109_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	109	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_109_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	109	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_109_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	109	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_109_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	109	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_110_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	110	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_110_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	110	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_110_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	110	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_110_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	110	638_nm_-_A
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_110_0_Fluorescence_638_nm_-_C.tiff	1	4	A2	110	638_nm_-_C
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_111_0_Fluorescence_405_nm_-_Penta.tiff	1	4	A2	111	405_nm_-_Penta
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_111_0_Fluorescence_561_nm_-_G.tiff	1	4	A2	111	561_nm_-_G
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_111_0_Fluorescence_561_nm_-_T.tiff	1	4	A2	111	561_nm_-_T
/Volumes/Elements/sbs/plate_1/cycle_4/0/A2_111_0_Fluorescence_638_nm_-_A.tiff	1	4	A2	111	638_nm_-_A
